raceId,year,round,circuitId,name,name_number,Country,Location,lat,lng,date,time,url
574,1976,15,46,United States Grand Prix,n°15 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1976-10-10,\N,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix
575,1976,16,16,Japanese Grand Prix,n°16 - Japanese Grand Prix,Japan,Oyama,35.3717,138.927,1976-10-24,\N,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix
576,1975,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1975-01-12,\N,http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix
577,1975,2,18,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1975-01-26,\N,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix
578,1975,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1975-03-01,\N,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix
579,1975,4,49,Spanish Grand Prix,n°4 - Spanish Grand Prix,Spain,Barcelona,41.3664,2.15167,1975-04-27,\N,http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix
580,1975,5,6,Monaco Grand Prix,n°5 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1975-05-11,\N,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
581,1975,6,40,Belgian Grand Prix,n°6 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1975-05-25,\N,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix
582,1975,7,47,Swedish Grand Prix,n°7 - Swedish Grand Prix,Sweden,Anderstorp,57.2653,13.6042,1975-06-08,\N,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix
583,1975,8,39,Dutch Grand Prix,n°8 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1975-06-22,\N,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix
584,1975,9,34,French Grand Prix,n°9 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1975-07-06,\N,http://en.wikipedia.org/wiki/1975_French_Grand_Prix
585,1975,10,9,British Grand Prix,n°10 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1975-07-19,\N,http://en.wikipedia.org/wiki/1975_British_Grand_Prix
586,1975,11,20,German Grand Prix,n°11 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1975-08-03,\N,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
587,1975,12,23,Austrian Grand Prix,n°12 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1975-08-17,\N,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix
588,1975,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1975-09-07,\N,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix
589,1975,14,46,United States Grand Prix,n°14 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1975-10-05,\N,http://en.wikipedia.org/wiki/1975_United_States_Grand_Prix
590,1974,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1974-01-13,\N,http://en.wikipedia.org/wiki/1974_Argentine_Grand_Prix
591,1974,2,18,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1974-01-27,\N,http://en.wikipedia.org/wiki/1974_Brazilian_Grand_Prix
592,1974,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1974-03-30,\N,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix
593,1974,4,45,Spanish Grand Prix,n°4 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1974-04-28,\N,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix
594,1974,5,50,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Brussels,50.6211,4.32694,1974-05-12,\N,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix
595,1974,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1974-05-26,\N,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
596,1974,7,47,Swedish Grand Prix,n°7 - Swedish Grand Prix,Sweden,Anderstorp,57.2653,13.6042,1974-06-09,\N,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix
597,1974,8,39,Dutch Grand Prix,n°8 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1974-06-23,\N,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix
598,1974,9,41,French Grand Prix,n°9 - French Grand Prix,France,Dijon,47.3625,4.89913,1974-07-07,\N,http://en.wikipedia.org/wiki/1974_French_Grand_Prix
599,1974,10,38,British Grand Prix,n°10 - British Grand Prix,UK,Kent,51.3569,0.263056,1974-07-20,\N,http://en.wikipedia.org/wiki/1974_British_Grand_Prix
600,1974,11,20,German Grand Prix,n°11 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1974-08-04,\N,http://en.wikipedia.org/wiki/1974_German_Grand_Prix
601,1974,12,23,Austrian Grand Prix,n°12 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1974-08-18,\N,http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix
602,1974,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1974-09-08,\N,http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix
603,1974,14,48,Canadian Grand Prix,n°14 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1974-09-22,\N,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix
604,1974,15,46,United States Grand Prix,n°15 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1974-10-06,\N,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix
605,1973,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1973-01-28,\N,http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix
606,1973,2,18,Brazilian Grand Prix,n°2 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,1973-02-11,\N,http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix
607,1973,3,30,South African Grand Prix,n°3 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1973-03-03,\N,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix
608,1973,4,49,Spanish Grand Prix,n°4 - Spanish Grand Prix,Spain,Barcelona,41.3664,2.15167,1973-04-29,\N,http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix
609,1973,5,40,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Heusden-Zolder,50.9894,5.25694,1973-05-20,\N,http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix
610,1973,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1973-06-03,\N,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix
611,1973,7,47,Swedish Grand Prix,n°7 - Swedish Grand Prix,Sweden,Anderstorp,57.2653,13.6042,1973-06-17,\N,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix
612,1973,8,34,French Grand Prix,n°8 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1973-07-01,\N,http://en.wikipedia.org/wiki/1973_French_Grand_Prix
613,1973,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1973-07-14,\N,http://en.wikipedia.org/wiki/1973_British_Grand_Prix
614,1973,10,39,Dutch Grand Prix,n°10 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1973-07-29,\N,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix
615,1973,11,20,German Grand Prix,n°11 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1973-08-05,\N,http://en.wikipedia.org/wiki/1973_German_Grand_Prix
616,1973,12,23,Austrian Grand Prix,n°12 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1973-08-19,\N,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix
617,1973,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1973-09-09,\N,http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix
618,1973,14,48,Canadian Grand Prix,n°14 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1973-09-23,\N,http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix
619,1973,15,46,United States Grand Prix,n°15 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1973-10-07,\N,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix
620,1972,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1972-01-23,\N,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix
621,1972,2,30,South African Grand Prix,n°2 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1972-03-04,\N,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix
622,1972,3,45,Spanish Grand Prix,n°3 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1972-05-01,\N,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix
623,1972,4,6,Monaco Grand Prix,n°4 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1972-05-14,\N,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix
624,1972,5,50,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Brussels,50.6211,4.32694,1972-06-04,\N,http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix
625,1972,6,51,French Grand Prix,n°6 - French Grand Prix,France,Clermont-Ferrand,45.7472,3.03889,1972-07-02,\N,http://en.wikipedia.org/wiki/1972_French_Grand_Prix
626,1972,7,38,British Grand Prix,n°7 - British Grand Prix,UK,Kent,51.3569,0.263056,1972-07-15,\N,http://en.wikipedia.org/wiki/1972_British_Grand_Prix
627,1972,8,20,German Grand Prix,n°8 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1972-07-30,\N,http://en.wikipedia.org/wiki/1972_German_Grand_Prix
628,1972,9,23,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1972-08-13,\N,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix
629,1972,10,14,Italian Grand Prix,n°10 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1972-09-10,\N,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix
630,1972,11,48,Canadian Grand Prix,n°11 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1972-09-24,\N,http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix
631,1972,12,46,United States Grand Prix,n°12 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1972-10-08,\N,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix
632,1971,1,30,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1971-03-06,\N,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix
633,1971,2,49,Spanish Grand Prix,n°2 - Spanish Grand Prix,Spain,Barcelona,41.3664,2.15167,1971-04-18,\N,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix
634,1971,3,6,Monaco Grand Prix,n°3 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1971-05-23,\N,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix
635,1971,4,39,Dutch Grand Prix,n°4 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1971-06-20,\N,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix
636,1971,5,34,French Grand Prix,n°5 - French Grand Prix,France,Le Castellet,43.2506,5.79167,1971-07-04,\N,http://en.wikipedia.org/wiki/1971_French_Grand_Prix
637,1971,6,9,British Grand Prix,n°6 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1971-07-17,\N,http://en.wikipedia.org/wiki/1971_British_Grand_Prix
638,1971,7,20,German Grand Prix,n°7 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1971-08-01,\N,http://en.wikipedia.org/wiki/1971_German_Grand_Prix
639,1971,8,23,Austrian Grand Prix,n°8 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1971-08-15,\N,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix
640,1971,9,14,Italian Grand Prix,n°9 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1971-09-05,\N,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix
641,1971,10,48,Canadian Grand Prix,n°10 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1971-09-19,\N,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix
642,1971,11,46,United States Grand Prix,n°11 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1971-10-03,\N,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix
643,1970,1,30,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1970-03-07,\N,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix
644,1970,2,45,Spanish Grand Prix,n°2 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1970-04-19,\N,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix
645,1970,3,6,Monaco Grand Prix,n°3 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1970-05-10,\N,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix
646,1970,4,13,Belgian Grand Prix,n°4 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1970-06-07,\N,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix
647,1970,5,39,Dutch Grand Prix,n°5 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1970-06-21,\N,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix
648,1970,6,51,French Grand Prix,n°6 - French Grand Prix,France,Clermont-Ferrand,45.7472,3.03889,1970-07-05,\N,http://en.wikipedia.org/wiki/1970_French_Grand_Prix
649,1970,7,38,British Grand Prix,n°7 - British Grand Prix,UK,Kent,51.3569,0.263056,1970-07-18,\N,http://en.wikipedia.org/wiki/1970_British_Grand_Prix
650,1970,8,10,German Grand Prix,n°8 - German Grand Prix,Germany,Hockenheim,49.3278,8.56583,1970-08-02,\N,http://en.wikipedia.org/wiki/1970_German_Grand_Prix
651,1970,9,23,Austrian Grand Prix,n°9 - Austrian Grand Prix,Austria,Spielburg,47.2197,14.7647,1970-08-16,\N,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix
652,1970,10,14,Italian Grand Prix,n°10 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1970-09-06,\N,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix
653,1970,11,52,Canadian Grand Prix,n°11 - Canadian Grand Prix,Canada,Quebec,46.1877,-74.6099,1970-09-20,\N,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix
654,1970,12,46,United States Grand Prix,n°12 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1970-10-04,\N,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix
655,1970,13,32,Mexican Grand Prix,n°13 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1970-10-25,\N,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix
656,1969,1,30,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1969-03-01,\N,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix
657,1969,2,49,Spanish Grand Prix,n°2 - Spanish Grand Prix,Spain,Barcelona,41.3664,2.15167,1969-05-04,\N,http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix
658,1969,3,6,Monaco Grand Prix,n°3 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1969-05-18,\N,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix
659,1969,4,39,Dutch Grand Prix,n°4 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1969-06-21,\N,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix
660,1969,5,51,French Grand Prix,n°5 - French Grand Prix,France,Clermont-Ferrand,45.7472,3.03889,1969-07-06,\N,http://en.wikipedia.org/wiki/1969_French_Grand_Prix
661,1969,6,9,British Grand Prix,n°6 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1969-07-19,\N,http://en.wikipedia.org/wiki/1969_British_Grand_Prix
662,1969,7,20,German Grand Prix,n°7 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1969-08-03,\N,http://en.wikipedia.org/wiki/1969_German_Grand_Prix
663,1969,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1969-09-07,\N,http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix
664,1969,9,48,Canadian Grand Prix,n°9 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1969-09-20,\N,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix
665,1969,10,46,United States Grand Prix,n°10 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1969-10-05,\N,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix
666,1969,11,32,Mexican Grand Prix,n°11 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1969-10-19,\N,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix
667,1968,1,30,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1968-01-01,\N,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix
668,1968,2,45,Spanish Grand Prix,n°2 - Spanish Grand Prix,Spain,Madrid,40.6171,-3.58558,1968-05-12,\N,http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix
669,1968,3,6,Monaco Grand Prix,n°3 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1968-05-26,\N,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix
670,1968,4,13,Belgian Grand Prix,n°4 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1968-06-09,\N,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix
671,1968,5,39,Dutch Grand Prix,n°5 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1968-06-23,\N,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix
672,1968,6,53,French Grand Prix,n°6 - French Grand Prix,France,Rouen,49.3306,1.00458,1968-07-07,\N,http://en.wikipedia.org/wiki/1968_French_Grand_Prix
673,1968,7,38,British Grand Prix,n°7 - British Grand Prix,UK,Kent,51.3569,0.263056,1968-07-20,\N,http://en.wikipedia.org/wiki/1968_British_Grand_Prix
674,1968,8,20,German Grand Prix,n°8 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1968-08-04,\N,http://en.wikipedia.org/wiki/1968_German_Grand_Prix
675,1968,9,14,Italian Grand Prix,n°9 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1968-09-08,\N,http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix
676,1968,10,52,Canadian Grand Prix,n°10 - Canadian Grand Prix,Canada,Quebec,46.1877,-74.6099,1968-09-22,\N,http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix
677,1968,11,46,United States Grand Prix,n°11 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1968-10-06,\N,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix
678,1968,12,32,Mexican Grand Prix,n°12 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1968-11-03,\N,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix
679,1967,1,30,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Midrand,-25.9894,28.0767,1967-01-02,\N,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix
680,1967,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1967-05-07,\N,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix
681,1967,3,39,Dutch Grand Prix,n°3 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1967-06-04,\N,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix
682,1967,4,13,Belgian Grand Prix,n°4 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1967-06-18,\N,http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix
683,1967,5,54,French Grand Prix,n°5 - French Grand Prix,France,Le Mans,47.95,0.224231,1967-07-02,\N,http://en.wikipedia.org/wiki/1967_French_Grand_Prix
684,1967,6,9,British Grand Prix,n°6 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1967-07-15,\N,http://en.wikipedia.org/wiki/1967_British_Grand_Prix
685,1967,7,20,German Grand Prix,n°7 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1967-08-06,\N,http://en.wikipedia.org/wiki/1967_German_Grand_Prix
686,1967,8,48,Canadian Grand Prix,n°8 - Canadian Grand Prix,Canada,Ontario,44.0481,-78.6756,1967-08-27,\N,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix
687,1967,9,14,Italian Grand Prix,n°9 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1967-09-10,\N,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix
688,1967,10,46,United States Grand Prix,n°10 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1967-10-01,\N,http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix
689,1967,11,32,Mexican Grand Prix,n°11 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1967-10-22,\N,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix
690,1966,1,6,Monaco Grand Prix,n°1 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1966-05-22,\N,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix
691,1966,2,13,Belgian Grand Prix,n°2 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1966-06-12,\N,http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix
692,1966,3,55,French Grand Prix,n°3 - French Grand Prix,France,Reims,49.2542,3.93083,1966-07-03,\N,http://en.wikipedia.org/wiki/1966_French_Grand_Prix
693,1966,4,38,British Grand Prix,n°4 - British Grand Prix,UK,Kent,51.3569,0.263056,1966-07-16,\N,http://en.wikipedia.org/wiki/1966_British_Grand_Prix
694,1966,5,39,Dutch Grand Prix,n°5 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1966-07-24,\N,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix
695,1966,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1966-08-07,\N,http://en.wikipedia.org/wiki/1966_German_Grand_Prix
696,1966,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1966-09-04,\N,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix
697,1966,8,46,United States Grand Prix,n°8 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1966-10-02,\N,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix
698,1966,9,32,Mexican Grand Prix,n°9 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1966-10-23,\N,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix
699,1965,1,56,South African Grand Prix,n°1 - South African Grand Prix,South Africa,Eastern Cape Province,-33.0486,27.8736,1965-01-01,\N,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix
700,1965,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1965-05-30,\N,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix
701,1965,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1965-06-13,\N,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix
702,1965,4,51,French Grand Prix,n°4 - French Grand Prix,France,Clermont-Ferrand,45.7472,3.03889,1965-06-27,\N,http://en.wikipedia.org/wiki/1965_French_Grand_Prix
703,1965,5,9,British Grand Prix,n°5 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1965-07-10,\N,http://en.wikipedia.org/wiki/1965_British_Grand_Prix
704,1965,6,39,Dutch Grand Prix,n°6 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1965-07-18,\N,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix
705,1965,7,20,German Grand Prix,n°7 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1965-08-01,\N,http://en.wikipedia.org/wiki/1965_German_Grand_Prix
706,1965,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1965-09-12,\N,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix
707,1965,9,46,United States Grand Prix,n°9 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1965-10-03,\N,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix
708,1965,10,32,Mexican Grand Prix,n°10 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1965-10-24,\N,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix
709,1964,1,6,Monaco Grand Prix,n°1 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1964-05-10,\N,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix
710,1964,2,39,Dutch Grand Prix,n°2 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1964-05-24,\N,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix
711,1964,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1964-06-14,\N,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix
712,1964,4,53,French Grand Prix,n°4 - French Grand Prix,France,Rouen,49.3306,1.00458,1964-06-28,\N,http://en.wikipedia.org/wiki/1964_French_Grand_Prix
713,1964,5,38,British Grand Prix,n°5 - British Grand Prix,UK,Kent,51.3569,0.263056,1964-07-11,\N,http://en.wikipedia.org/wiki/1964_British_Grand_Prix
714,1964,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1964-08-02,\N,http://en.wikipedia.org/wiki/1964_German_Grand_Prix
715,1964,7,57,Austrian Grand Prix,n°7 - Austrian Grand Prix,Austria,Styria,47.2039,14.7478,1964-08-23,\N,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix
716,1964,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1964-09-06,\N,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix
717,1964,9,46,United States Grand Prix,n°9 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1964-10-04,\N,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix
718,1964,10,32,Mexican Grand Prix,n°10 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1964-10-25,\N,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix
719,1963,1,6,Monaco Grand Prix,n°1 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1963-05-26,\N,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix
